X, Y, Z, Dlugosc wektora
0.5915645,-0.027111111,0.8460836,1.0177765,
0.5915645,-0.027111111,0.8460836,1.0184138,
-0.35049245,-3.2533333E-4,0.98272353,1.0153838,
-0.5809369,-0.041968,0.82699734,1.0369287,
-0.63082135,-0.023749333,0.8170205,1.0332303,
-0.6965387,-0.018977778,0.79403025,1.0678964,
-0.6832,-0.0010844445,0.76963025,1.0509411,
-0.7413262,0.016375111,0.72863823,1.0430026,
-0.7190951,0.033617776,0.80335647,1.0748271,
-0.7190951,0.033617776,0.80335647,1.0663344,
-0.7190951,0.033617776,0.80335647,1.0326242,
-0.44982755,0.07081422,0.8690738,1.0585386,
-0.44982755,0.07081422,0.8690738,1.0514697,
0.23293866,0.070163555,0.9931342,1.0130658,
0.23293866,0.070163555,0.9931342,1.0204794,
0.23293866,0.070163555,0.9931342,1.012131,
0.49526578,0.029930666,0.874496,1.0078505,
0.49526578,0.029930666,0.874496,1.0082388,
0.56109154,0.007157333,0.8388178,1.0096414,
0.56109154,0.007157333,0.8388178,1.0063429,
0.56109154,0.007157333,0.8388178,0.9895086,
0.57497245,0.009109333,0.8303591,1.0157999,
0.57497245,0.009109333,0.8303591,1.005516,
0.55642843,0.002928,0.83784175,0.99490696,
0.5429813,0.0084586665,0.86582047,1.0045463,
0.5429813,0.0084586665,0.86582047,1.0149142,
0.5429813,0.0084586665,0.86582047,1.0053585,
0.5429813,0.0084586665,0.86582047,0.9982071,
0.5429813,0.0084586665,0.86582047,0.99858963,
0.5429813,0.0084586665,0.86582047,1.0117254,
0.27187023,-0.003904,1.0303307,1.0057554,
-0.8260213,0.017025778,0.67159647,1.0528824,
-0.83588976,0.023640888,0.6629209,1.0404572,
-0.828624,0.033726223,0.67962134,1.0583525,
0.6993582,-0.052053332,0.78481245,1.0631564,
0.7432782,-0.019628445,0.6576071,1.0037712,
0.7218062,-0.014856889,0.6699698,0.99035853,
0.72484267,-0.021038221,0.66595733,0.9815446,
0.72017956,-0.022556445,0.6854773,0.9907273,
0.72017956,-0.022556445,0.6854773,0.99339134,
0.6364604,-0.03589511,0.7587858,0.9979699,
0.5870098,-0.049776,0.81853867,1.1914483,
-0.7618222,0.117770664,0.72744536,1.0603591,
-0.71725154,0.13316977,0.7160587,1.0792738,
0.59232354,-0.0014097778,0.81214046,1.0048654,
0.59232354,-0.0014097778,0.81214046,1.0040225,
0.5539342,1.08444445E-4,0.83816713,1.0149294,
0.5539342,1.08444445E-4,0.83816713,1.0004594,
0.5362578,-0.0033617776,0.85172266,1.002838,
0.5492711,-0.011495111,0.83426315,1.0758744,
-0.3618791,0.070922665,0.9773013,1.0674878,
-0.3618791,0.070922665,0.9773013,1.0600915,
-0.74306136,0.0732,0.7726667,1.0753137,
-0.7365547,0.056608,0.76431644,1.0628304,
-0.73362666,0.058451556,0.74674845,1.0511396,
-0.73362666,0.058451556,0.74674845,1.052638,
-0.7380729,0.068211555,0.7571591,1.3020765,
0.148352,0.1608231,1.008208,1.1139402,
0.09976889,0.04077511,1.0105938,1.0077485,
0.027111111,0.029930666,1.0192693,1.0243826,
-0.04120889,0.0049884445,1.0213298,1.0243315,
-0.04120889,0.0049884445,1.0213298,1.0228755,
-0.04120889,0.0049884445,1.0213298,1.0231985,
-0.044353776,0.004337778,1.0206791,1.0230764,
-0.044353776,0.004337778,1.0206791,1.0200685,
-0.045763556,0.004337778,1.0221974,1.023798,
-0.039473776,0.00488,1.0205706,1.0228616,
-0.039473776,0.00488,1.0205706,1.025578,
-0.039473776,0.00488,1.0205706,1.021661,
-0.039473776,0.00488,1.0205706,1.0228441,
-0.041100442,0.006181333,1.0250169,1.0241675,
-0.04272711,0.0033617776,1.0236071,1.0241907,
-0.042618666,0.0032533333,1.0230649,1.0240058,
-0.038497776,0.0032533333,1.0217636,1.0230393,
-0.041968,0.0010844445,1.0230649,1.0258933,
-0.04392,0.0034702222,1.0259929,1.0272496,
-0.043811556,0.0041208887,1.0221974,1.0256834,
-0.040666666,0.0042293333,1.022848,1.0236648,
-0.040666666,0.0042293333,1.022848,1.023878,
-0.041534223,0.003144889,1.0206791,1.0219574,
-0.041859556,0.003144889,1.0214382,1.0257274,
-0.042293333,0.0020604443,1.0219804,1.023726,
-0.041968,0.0037955556,1.0224142,1.0237197,
-0.041968,0.0037955556,1.0224142,1.0224774,
-0.041968,0.0037955556,1.0224142,1.0251962,
-0.041534223,0.0017351111,1.0229564,1.0240012,
-0.04120889,0.003144889,1.0242578,1.025223,
-0.04120889,0.003144889,1.0242578,1.0240358,
-0.045980442,0.002168889,1.0206791,1.0230062,
-0.041859556,0.0037955556,1.0225227,1.0239214,
-0.04175111,0.0026026666,1.0220889,1.0227097,
-0.041425776,0.0041208887,1.0212214,1.0216695,
-0.040449776,0.0020604443,1.0200285,1.0200895,
-0.040449776,0.0020604443,1.0200285,1.0223556,
-0.040449776,0.0020604443,1.0200285,1.0222505,
-0.040449776,0.0020604443,1.0200285,1.0213579,
-0.041859556,0.0052053332,1.0227395,1.022422,
-0.043052442,0.005422222,1.0202453,1.0214278,
-0.043052442,0.005422222,1.0202453,1.0224566,
-0.042401776,0.004337778,1.0214382,1.0228595,
-0.041317333,0.002928,1.0233902,1.0233163,
-0.042401776,0.004446222,1.0225227,1.0232167,
-0.042401776,0.004446222,1.0225227,1.0279063,
-0.04272711,0.0065066665,1.0248001,1.0232606,
-0.04272711,0.0065066665,1.0248001,1.0246829,
-0.041642666,0.0049884445,1.0215467,1.0256774,
-0.043269332,0.0042293333,1.0237155,1.020632,
-0.042401776,0.0049884445,1.0230649,1.0250726,
-0.041100442,0.005313778,1.0205706,1.0254995,
-0.043269332,0.002711111,1.0203538,1.0240633,
-0.043269332,0.002711111,1.0203538,1.0226872,
-0.03925689,0.003904,1.0231733,1.0223894,
-0.03925689,0.003904,1.0231733,1.0230085,
-0.044353776,0.0026026666,1.0227395,1.023023,
-0.03882311,2.1688889E-4,1.0220889,1.0234474,
-0.03882311,2.1688889E-4,1.0220889,1.0243431,
-0.041859556,0.0065066665,1.0229564,1.0202255,
-0.041859556,0.0065066665,1.0229564,1.0242862,
-0.041317333,0.0040124445,1.0249084,1.024926,
-0.040341333,0.0033617776,1.0244746,1.0233195,
-0.04218489,0.002711111,1.0243663,1.0220176,
-0.04218489,0.002711111,1.0243663,1.0217528,
-0.04218489,0.002711111,1.0243663,1.0248452,
-0.03904,0.0059644445,1.0249084,1.0223479,
-0.045004442,0.004446222,1.0229565,1.0249207,
-0.04272711,0.004337778,1.023824,1.0246297,
-0.041425776,0.0026026666,1.023824,1.0233433,
-0.041425776,0.0033617776,1.0234987,1.0264019,
-0.039473776,0.0033617776,1.0246916,1.0218716,
-0.042510223,0.0034702222,1.022631,1.0232315,
-0.042510223,0.0034702222,1.022631,1.0261796,
-0.044462223,0.0042293333,1.0231733,1.0240539,
-0.044570666,0.0041208887,1.0254507,1.0259376,
-0.044570666,0.0041208887,1.0254507,1.0267177,
-0.041968,0.004446222,1.0223057,1.0236623,
-0.041968,0.004446222,1.0223057,1.0257599,
-0.04370311,0.002711111,1.0237155,1.0230206,
-0.04316089,0.0016266666,1.0217636,1.0211419,
-0.04316089,0.0016266666,1.0217636,1.0233742,
-0.041859556,0.004337778,1.0224142,1.0197489,
-0.041859556,0.004337778,1.0224142,1.0240147,
-0.040449776,0.005856,1.0236071,1.0229071,
-0.040449776,0.005856,1.0236071,1.0237399,
-0.03904,0.002168889,1.0236071,1.0249934,
-0.04120889,0.0022773333,1.0253422,1.0255928,
-0.042944,0.004446222,1.0229564,1.0233335,
-0.03979911,0.0045546666,1.0190525,1.0199467,
-0.043052442,0.0052053332,1.0198115,1.0240594,
-0.045980442,0.0037955556,1.0200285,1.0219373,
-0.03828089,0.0034702222,1.0204623,1.0209692,
-0.043052442,0.0014097778,1.0223057,1.0223594,
-0.043052442,0.0014097778,1.0223057,1.02323,
-0.043052442,0.0014097778,1.0223057,1.0239007,
-0.043052442,0.0014097778,1.0223057,1.0238428,
-0.043052442,0.0014097778,1.0223057,1.0226798,
-0.043052442,0.0014097778,1.0223057,1.0225966,
-0.043052442,0.0014097778,1.0223057,1.0248932,
-0.04413689,0.0050968886,1.0271858,1.0249546,
-0.04413689,0.0050968886,1.0271858,1.0276521,
-0.04413689,0.0050968886,1.0271858,1.0232309,
-0.04413689,0.0050968886,1.0271858,1.0235289,
-0.040558223,0.0028195556,1.0230649,1.0239403,
-0.04023289,0.003144889,1.0225227,1.0215313,
-0.04023289,0.003144889,1.0225227,1.0229799,
-0.04023289,0.003144889,1.0225227,1.0230911,
-0.042618666,0.003904,1.0216551,1.021818,
-0.042618666,0.003904,1.0216551,1.025571,
-0.042618666,0.003904,1.0216551,1.0249643,
-0.037955556,0.0042293333,1.0216551,1.0230346,
-0.037955556,0.0042293333,1.0216551,1.0250362,
-0.040124442,0.0050968886,1.0244746,1.0242743,
-0.03828089,0.0018435555,1.0229564,1.0234658,
-0.042510223,0.0040124445,1.0242578,1.0251447,
-0.042510223,0.0040124445,1.0242578,1.0236952,
-0.039148442,0.002711111,1.0229564,1.024265,
-0.039148442,0.002711111,1.0229564,1.0220912,
-0.041425776,0.005422222,1.0217636,1.0239861,
-0.041100442,0.0060728886,1.0200285,1.0272069,
-0.041100442,0.0060728886,1.0200285,1.0219798,
-0.04413689,0.005639111,1.0234987,1.0231439,
-0.040666666,0.0069404445,1.0254507,1.0240217,
-0.040666666,0.0069404445,1.0254507,1.0246974,
-0.044245332,0.00488,1.0271858,1.0231873,
-0.037088,0.0037955556,1.0218719,1.0240064,
-0.037088,0.0037955556,1.0218719,1.0228761,
-0.039690666,0.006832,1.0210044,1.0231813,
-0.039690666,0.006832,1.0210044,1.0237362,
-0.041534223,0.0030364443,1.0207876,1.0215393,
-0.043811556,0.0047715553,1.0212213,1.0219219,
-0.042076442,0.0052053332,1.0264267,1.0271705,
-0.042076442,0.0052053332,1.0264267,1.0251101,
-0.039907556,0.0023857777,1.0186187,1.0200237,
-0.041859556,0.007374222,1.0246916,1.0231209,
-0.041859556,0.007374222,1.0246916,1.0240662,
-0.041859556,0.007374222,1.0246916,1.0218939,
-0.044787556,0.0041208887,1.0230649,1.0225877,
-0.041642666,0.0033617776,1.0253422,1.0264318,
-0.04218489,0.0032533333,1.0237156,1.0256277,
-0.04023289,0.0033617776,1.0225227,1.0223742,
-0.04023289,0.0033617776,1.0225227,1.0258704,
-0.040666666,0.005856,1.0255591,1.0246961,
-0.040883556,0.0026026666,1.0241493,1.025135,
-0.04218489,0.0017351111,1.0236071,1.0231382,
-0.04413689,0.0037955556,1.0244746,1.0276638,
-0.04413689,0.0037955556,1.0244746,1.020866,
-0.040016,0.002168889,1.0200285,1.0251715,
-0.040016,0.002168889,1.0200285,1.0275415,
-0.040016,0.002168889,1.0200285,1.021977,
-0.040016,0.002168889,1.0200285,1.0235472,
-0.040016,0.002168889,1.0200285,1.0217777,
-0.038497776,0.004663111,1.0229564,1.0234817,
-0.042835556,0.001952,1.0237155,1.0240943,
-0.04272711,0.0049884445,1.023824,1.0228807,
-0.04272711,0.0049884445,1.023824,1.0219264,
-0.039148442,0.002928,1.0198115,1.0206743,
-0.044353776,0.0045546666,1.0220889,1.0247989,
-0.044353776,0.0045546666,1.0220889,1.0235374,
-0.044353776,0.0045546666,1.0220889,1.0231003,
-0.03979911,0.003144889,1.0190525,1.019499,
-0.041859556,0.005639111,1.0234987,1.0243455,
-0.03904,0.00488,1.0233902,1.0254972,
-0.03904,0.00488,1.0233902,1.0239102,
-0.03904,0.00488,1.0233902,1.022404,
-0.040449776,0.0035786666,1.0214382,1.0250978,
-0.040558223,0.003144889,1.0215467,1.0215726,
-0.040341333,0.004337778,1.0224142,1.0224942,
-0.040341333,0.004337778,1.0224142,1.0222466,
-0.040016,0.0035786666,1.0215467,1.026124,
-0.039582223,0.00488,1.0219804,1.0214571,
-0.041968,0.0042293333,1.0244746,1.0239459,
-0.041968,0.0042293333,1.0244746,1.0249081,
-0.042076442,0.004337778,1.0244746,1.0232348,
-0.042076442,0.004337778,1.0244746,1.0243216,
-0.042076442,0.004337778,1.0244746,1.0221726,
-0.045221332,0.008567111,1.0227395,1.0243067,
-0.044462223,0.006832,1.0245831,1.0231211,
-0.04272711,0.004663111,1.0236071,1.0231371,
-0.04272711,0.004663111,1.0236071,1.0208998,
-0.037955556,0.0022773333,1.0230649,1.0220764,
-0.04272711,0.003904,1.0212213,1.0224419,
-0.040992,0.006832,1.0229564,1.0248859,
-0.042076442,0.007157333,1.0229565,1.0249411,
-0.041317333,0.005313778,1.0272942,1.0231899,
-0.041317333,0.005313778,1.0272942,1.0249145,
-0.040883556,0.002711111,1.0216551,1.0236983,
-0.040883556,0.002711111,1.0216551,1.0244286,
-0.042944,0.004663111,1.0236071,1.0234607,
-0.042944,0.004663111,1.0236071,1.0239089,
-0.041859556,0.0037955556,1.0240409,1.0247027,
-0.041859556,0.0037955556,1.0240409,1.0258111,
-0.041859556,0.0037955556,1.0240409,1.0222117,
-0.042076442,0.0047715553,1.0224142,1.0216753,
-0.05096889,0.0035786666,1.0220889,1.0253009,
-0.040558223,0.002928,1.0250169,1.0253174,
-0.042293333,0.004337778,1.0232818,1.0245097,
-0.044570666,0.0045546666,1.0216551,1.0225639,
-0.043486223,0.0028195556,1.0246916,1.0227729,
-0.042076442,0.0034702222,1.0231733,1.0233102,
-0.039907556,0.0023857777,1.0195947,1.0202924,
-0.040016,0.006181333,1.0243663,1.0220718,
-0.042835556,0.0037955556,1.0231733,1.023596,
-0.039907556,0.0035786666,1.0232818,1.0256127,
-0.039907556,0.0035786666,1.0232818,1.0235859,
-0.039907556,0.0035786666,1.0232818,1.0241334,
-0.039907556,0.0035786666,1.0232818,1.0246221,
-0.039907556,0.0035786666,1.0232818,1.0214802,
-0.039907556,0.0035786666,1.0232818,1.0224953,
-0.042618666,0.002711111,1.0236071,1.0237734,
-0.040666666,0.005422222,1.0249084,1.0229148,
-0.040449776,0.0052053332,1.023824,1.0232198,
-0.042293333,0.006832,1.0219804,1.0245765,
-0.042293333,0.006832,1.0219804,1.0259815,
-0.042293333,0.006832,1.0219804,1.0262947,
-0.04413689,0.0032533333,1.0249084,1.0258607,
-0.037630223,0.0052053332,1.0224142,1.0223693,
-0.04120889,0.0034702222,1.0224142,1.025302,
-0.042944,0.0015182222,1.0232818,1.023743,
-0.041534223,0.005313778,1.0219804,1.0225433,
-0.04120889,0.004337778,1.0223057,1.0234923,
-0.04120889,0.004337778,1.0223057,1.0230786,
-0.042944,0.004446222,1.0234987,1.0271349,
-0.042944,0.004446222,1.0234987,1.0241266,
-0.042944,0.004446222,1.0234987,1.0249612,
-0.042618666,0.0041208887,1.0215466,1.0258143,
-0.03925689,0.00488,1.0202453,1.02091,
-0.042510223,0.0026026666,1.0210044,1.0218723,
-0.042510223,0.0026026666,1.0210044,1.0218614,
-0.042510223,0.0026026666,1.0210044,1.0234057,
-0.041425776,0.004663111,1.0225227,1.0248122,
-0.041425776,0.004663111,1.0225227,1.0231484,
-0.041425776,0.004663111,1.0225227,1.0252488,
-0.041425776,0.004663111,1.0225227,1.02446,
-0.041642666,0.0034702222,1.0234987,1.0252557,
-0.040883556,0.0049884445,1.021872,1.0222661,
-0.04175111,0.00488,1.0255591,1.026615,
-0.041317333,0.0018435555,1.0256675,1.0268304,
-0.041968,0.0050968886,1.0239325,1.0248917,
-0.039907556,0.005313778,1.022631,1.0226822,
-0.039907556,0.005313778,1.022631,1.0233012,
-0.03882311,0.0060728886,1.0219804,1.024478,
-0.041968,0.006398222,1.0225227,1.0199488,
-0.041968,0.0045546666,1.0217636,1.027795,
-0.039690666,0.0037955556,1.0255591,1.0249617,
-0.042401776,0.0042293333,1.0237155,1.0246211,
-0.042401776,0.0042293333,1.0237155,1.0240523,
-0.042401776,0.0042293333,1.0237155,1.0239598,
-0.041425776,0.0037955556,1.0241493,1.0220907,
-0.042618666,0.004446222,1.0255591,1.0247504,
-0.039148442,0.002711111,1.0207876,1.022588,
-0.041642666,0.0041208887,1.0248,1.0238751,
-0.039473776,0.0047715553,1.0255591,1.0224296,
-0.042835556,0.0028195556,1.026752,1.0276275,
-0.04077511,0.0037955556,1.0214382,1.0230644,
-0.04077511,0.0037955556,1.0214382,1.0229281,
-0.039690666,0.0026026666,1.0236071,1.0241604,
-0.043594666,0.0047715553,1.0219804,1.0227634,
-0.042076442,0.0024942223,1.0223057,1.0231689,
-0.042076442,0.0024942223,1.0223057,1.0253931,
-0.04175111,0.0050968886,1.0242578,1.0269417,
-0.039148442,0.0028195556,1.0216551,1.0214596,
-0.039690666,0.0045546666,1.0244746,1.0250602,
-0.04023289,0.0050968886,1.0248,1.0238737,
-0.04023289,0.0050968886,1.0248,1.0240072,
-0.04023289,0.0050968886,1.0248,1.0241739,
-0.04023289,0.0050968886,1.0248,1.0238823,
-0.041642666,0.0057475553,1.0255591,1.0239094,
-0.042944,0.0033617776,1.0270773,1.0263617,
-0.041968,0.0030364443,1.0246916,1.0246692,
-0.041968,0.005313778,1.023824,1.0245755,
-0.03925689,0.0060728886,1.023824,1.0250142,
-0.03925689,0.0060728886,1.023824,1.0262784,
-0.03925689,0.0060728886,1.023824,1.0226455,
-0.041968,0.0032533333,1.0229565,1.0249074,
-0.042401776,0.0037955556,1.0255591,1.0266607,
-0.039582223,0.0047715553,1.0237155,1.0224198,
-0.041968,0.0035786666,1.0213298,1.0232925,
-0.042510223,0.005422222,1.0229564,1.0244758,
-0.039907556,0.0059644445,1.0229565,1.0238364,
-0.04175111,0.004663111,1.0271858,1.0249714,
-0.041425776,0.002928,1.0210044,1.0243207,
-0.04023289,0.0059644445,1.0233902,1.0249053,
-0.04175111,0.0037955556,1.0210044,1.0236857,
-0.04175111,0.0037955556,1.0210044,1.0239272,
-0.04218489,0.0034702222,1.0211129,1.0222006,
-0.04316089,0.0055306666,1.01992,1.0210114,
-0.043052442,0.003904,1.0232818,1.0246816,
-0.043052442,0.003904,1.0232818,1.0232242,
-0.043052442,0.003904,1.0232818,1.0204442,
-0.043052442,0.003904,1.0232818,1.0241499,
-0.043052442,0.003904,1.0232818,1.0224843,
-0.041534223,0.002168889,1.0225227,1.0220773,
-0.039365333,0.0037955556,1.0214382,1.0219826,
-0.042293333,0.004337778,1.0268605,1.0287238,
-0.042293333,0.0035786666,1.0224142,1.0238316,
-0.042510223,0.0050968886,1.0239325,1.0250716,
-0.040883556,0.0047715553,1.0237155,1.0235631,
-0.040883556,0.0047715553,1.0237155,1.0226096,
-0.040883556,0.0047715553,1.0237155,1.0207963,
-0.040883556,0.0047715553,1.0237155,1.0230994,
-0.04272711,0.004446222,1.0245831,1.0252683,
-0.04272711,0.0065066665,1.0259929,1.0263791,
-0.039690666,0.0033617776,1.0220889,1.0222139,
-0.039690666,0.0033617776,1.0220889,1.0226393,
-0.044028442,0.00488,1.0253422,1.0255084,
-0.044028442,0.00488,1.0253422,1.0267004,
-0.044028442,0.00488,1.0253422,1.0255752,
-0.041642666,0.0041208887,1.022631,1.0214977,
-0.04120889,0.0032533333,1.0220889,1.0244982,
-0.043811556,0.0049884445,1.0240409,1.0251348,
-0.04077511,0.0024942223,1.0203538,1.0239325,
-0.04023289,0.003904,1.0232818,1.0232134,
-0.040883556,0.005422222,1.0237155,1.0245459,
-0.042618666,0.005856,1.0250169,1.0249499,
-0.042618666,0.005856,1.0250169,1.024095,
-0.042618666,0.005856,1.0250169,1.0225337,
-0.042618666,0.005856,1.0250169,1.0237032,
-0.042618666,0.005856,1.0250169,1.0245513,
-0.042618666,0.005856,1.0250169,1.0239843,
-0.040992,0.008241777,1.0262097,1.0258963,
-0.040992,0.008241777,1.0262097,1.0237272,
-0.041859556,0.005422222,1.0213298,1.0229075,
-0.041859556,0.005422222,1.0213298,1.0233028,
-0.041534223,0.0050968886,1.0216551,1.0227664,
-0.041534223,0.0050968886,1.0216551,1.0243853,
-0.044245332,0.0037955556,1.0219804,1.0245142,
-0.042510223,0.0011928888,1.0220889,1.0218878,
-0.042510223,0.0011928888,1.0220889,1.0280406,
-0.04077511,0.0041208887,1.0200285,1.0203706,
-0.04175111,0.003687111,1.025776,1.0236515,
-0.040341333,0.003687111,1.0236071,1.0243005,
-0.040341333,0.003687111,1.0236071,1.0236509,
-0.043377776,0.003687111,1.0233902,1.026792,
-0.043377776,0.003687111,1.0233902,1.0258102,
-0.043377776,0.003687111,1.0233902,1.0213547,
-0.043377776,0.003687111,1.0233902,1.0253935,
-0.043377776,0.003687111,1.0233902,1.0255657,
-0.043377776,0.003687111,1.0233902,1.0218171,
-0.043377776,0.003687111,1.0233902,1.0248581,
-0.042944,0.0059644445,1.0234987,1.0245275,
-0.042944,0.0059644445,1.0234987,1.0253807,
-0.042944,0.0059644445,1.0234987,1.024543,
-0.041100442,0.003904,1.0241493,1.0260278,
-0.041100442,0.003904,1.0241493,1.0253401,
-0.042076442,0.006181333,1.0227395,1.0265687,
-0.04120889,0.0045546666,1.0242578,1.023189,
-0.04272711,0.006181333,1.0223057,1.0243069,
-0.041100442,0.0052053332,1.0245831,1.0259638,
-0.043052442,0.004337778,1.0216551,1.0238767,
-0.043052442,0.004663111,1.0239325,1.0267612,
-0.041859556,0.0047715553,1.0215466,1.0223033,
-0.038931556,0.0035786666,1.0212213,1.0237845,
-0.041968,0.0050968886,1.0212213,1.0222067,
-0.039473776,0.006181333,1.0216551,1.024444,
-0.040449776,0.0050968886,1.0224142,1.0233504,
-0.041859556,0.0059644445,1.0256675,1.0265667,
-0.044462223,0.004663111,1.0261014,1.0273817,
-0.039907556,0.0042293333,1.0244746,1.0249931,
-0.039907556,0.0042293333,1.0244746,1.0234766,
-0.039907556,0.0042293333,1.0244746,1.0237883,
-0.039907556,0.0042293333,1.0244746,1.0254605,
-0.041642666,0.004337778,1.0229565,1.0231564,
-0.041642666,0.004337778,1.0229565,1.0251051,
-0.041642666,0.004337778,1.0229565,1.0244879,
-0.041642666,0.004337778,1.0229565,1.0260738,
-0.041642666,0.004337778,1.0229565,1.0190208,
-0.042293333,0.004446222,1.0246916,1.0252348,
-0.041968,0.0041208887,1.0236071,1.0234807,
-0.042076442,0.0052053332,1.0217636,1.0238774,
-0.042076442,0.0052053332,1.0217636,1.0237561,
-0.040666666,0.0050968886,1.0214382,1.0232624,
-0.040666666,0.0050968886,1.0214382,1.0249166,
-0.039365333,0.0047715553,1.0221974,1.0214986,
-0.039365333,0.0047715553,1.0221974,1.0256786,
-0.04175111,0.00488,1.0204623,1.0207024,
-0.039148442,0.004446222,1.0263182,1.0246345,
-0.039148442,0.004446222,1.0263182,1.0229871,
-0.041317333,0.0042293333,1.0212213,1.0246445,
-0.04272711,0.0033617776,1.0230649,1.0246402,
-0.04272711,0.0033617776,1.0230649,1.0235264,
-0.041968,0.0057475553,1.0224142,1.023082,
-0.04370311,0.004663111,1.0227395,1.0240599,
-0.040341333,0.0030364443,1.0237155,1.0248798,
-0.040341333,0.0045546666,1.0242578,1.0254359,
-0.041534223,0.0026026666,1.0220889,1.0230222,
-0.041534223,0.0026026666,1.0220889,1.0238708,
-0.04077511,0.0050968886,1.0250169,1.0263699,
-0.041425776,0.0041208887,1.0212214,1.0216988,
-0.041425776,0.0041208887,1.0212214,1.0227182,
-0.041425776,0.0041208887,1.0212214,1.0202043,
-0.039582223,0.003687111,1.0237155,1.0246056,
-0.039582223,0.003687111,1.0237155,1.0263218,
-0.042293333,0.0049884445,1.0225227,1.0256733,
-0.038714666,0.0059644445,1.0255591,1.0250115,
-0.041968,0.0057475553,1.023824,1.0235058,
-0.042510223,0.0032533333,1.0239325,1.0234301,
-0.038714666,0.0045546666,1.0250169,1.0250173,
-0.038714666,0.0045546666,1.0250169,1.0216004,
-0.039148442,0.0022773333,1.0220889,1.0246652,
-0.040883556,0.004446222,1.0224142,1.0251564,
-0.042293333,0.0045546666,1.0225227,1.0264031,
-0.041100442,0.0047715553,1.0244747,1.0233833,
-0.041100442,0.0047715553,1.0244747,1.025739,
-0.041100442,0.0047715553,1.0244747,1.0252818,
-0.04272711,0.003144889,1.0212213,1.0232838,
-0.04272711,0.0032533333,1.0219804,1.0233334,
-0.04272711,0.0032533333,1.0219804,1.0268579,
-0.04272711,0.0032533333,1.0219804,1.0244772,
-0.042618666,0.0042293333,1.022848,1.0246851,
-0.041968,0.0047715553,1.0237155,1.0238498,
-0.04272711,0.005639111,1.0263182,1.0220389,
-0.04272711,0.005639111,1.0263182,1.0226811,
-0.03979911,0.003904,1.0244746,1.0235811,
-0.04023289,0.004337778,1.0263182,1.0242041,
-0.04023289,0.0052053332,1.0232818,1.0237617,
-0.044787556,0.003144889,1.0221974,1.0244159,
-0.044787556,0.003144889,1.0221974,1.0238267,
-0.042293333,0.0030364443,1.0251253,1.0268209,
-0.041968,0.005639111,1.0237155,1.0293657,
-0.041968,0.005639111,1.0237155,1.0246993,
-0.043052442,0.0024942223,1.0230649,1.021571,
-0.043269332,0.005856,1.0241493,1.02476,
-0.039690666,0.0037955556,1.0245831,1.0264497,
-0.041317333,0.0049884445,1.0232818,1.0263795,
-0.041317333,0.0049884445,1.0232818,1.0245118,
-0.041317333,0.0049884445,1.0232818,1.0242944,
-0.04370311,0.00488,1.0221974,1.0233647,
-0.04370311,0.00488,1.0221974,1.0253607,
-0.040124442,0.005313778,1.0255591,1.0236499,
-0.040992,0.004663111,1.0214382,1.0234156,
-0.044787556,0.0052053332,1.023824,1.0246191,
-0.043486223,0.00488,1.0236071,1.0241002,
-0.038172442,0.008024889,1.0268605,1.0147558,
-0.038172442,0.008024889,1.0268605,1.0231186,
-0.042293333,0.005422222,1.0223057,1.0251048,
-0.042076442,0.003687111,1.0232818,1.0231894,
-0.041968,0.0041208887,1.020896,1.0222579,
-0.041859556,0.005639111,1.023824,1.0235132,
-0.041859556,0.005639111,1.023824,1.0236262,
-0.042944,0.006289778,1.022631,1.0234272,
-0.04316089,0.0045546666,1.0248,1.0246731,
-0.041859556,0.0052053332,1.0244746,1.0224379,
-0.039907556,0.004663111,1.0224142,1.022234,
-0.041534223,0.005313778,1.0253422,1.0231903,
-0.04023289,0.005313778,1.0244746,1.0251906,
-0.04023289,0.005313778,1.0244746,1.0263255,
-0.040883556,0.005639111,1.0239325,1.025866,
-0.040883556,0.005639111,1.0239325,1.0246315,
-0.040883556,0.005639111,1.0239325,1.0265211,
-0.039473776,0.0041208887,1.0212213,1.0260811,
-0.04316089,0.002711111,1.0266435,1.0247779,
-0.04316089,0.002711111,1.0266435,1.0245023,
-0.04316089,0.002711111,1.0266435,1.0236678,
-0.039907556,0.006181333,1.0240409,1.0250368,
-0.04175111,0.0040124445,1.0262098,1.0263143,
-0.042944,0.003904,1.0223057,1.0225619,
-0.042944,0.003904,1.0223057,1.0273666,
-0.040449776,0.0065066665,1.0246916,1.0254161,
-0.041317333,0.004663111,1.0232818,1.0234739,
-0.041317333,0.004663111,1.0232818,1.0266101,
-0.040341333,0.00488,1.0230649,1.0242804,
-0.040992,0.0017351111,1.025776,1.026962,
-0.041642666,0.003687111,1.0217636,1.0271292,
-0.041534223,0.0026026666,1.0246916,1.0254055,
-0.041642666,0.004337778,1.0210044,1.0236739,
-0.041642666,0.0050968886,1.0243663,1.0322899,
-0.037196442,0.0050968886,1.0242578,1.0235779,
-0.040124442,0.001952,1.0207876,1.0226808,
-0.040124442,0.001952,1.0207876,1.0245345,
-0.041859556,0.0028195556,1.023824,1.0231444,
-0.043486223,0.005639111,1.0263182,1.0245761,
-0.040883556,0.0052053332,1.0219804,1.0229665,
-0.041534223,0.0059644445,1.0234987,1.0264648,
-0.041534223,0.0059644445,1.0234987,1.0232491,
-0.041534223,0.0059644445,1.0234987,1.024315,
-0.041534223,0.0059644445,1.0234987,1.0250616,
